VWAP,Volume,EMA
5884.86,2634866.0,5884.86
5694.81,2025044.0,5856.352499999999
5901.96,1486892.0,5863.193624999999
6050.64,1073820.0,5891.31058125
6151.91,1472193.0,5930.4004940625
6287.28,1903208.0,5983.932419953125
6439.66,1838154.0,6052.2915569601555
6473.96,1291282.0,6115.5418234161325
6358.19,736557.0,6151.939049903713
6424.42,1034090.0,6192.811192418156
6465.93,618979.0,6233.779013555432
6460.13,529048.0,6267.731661522118
6417.76,616044.0,6290.2359122938
6393.44,465732.0,6305.7165254497295
6379.32,448509.0,6316.75704663227
6229.7,934700.0,6303.69848963743
6202.81,809768.0,6288.565216191815
6240.22,607761.0,6281.313433763043
6176.69,595004.0,6265.619918698586
6142.23,977852.0,6247.111430893798
6170.1,544804.0,6235.559716259728
6107.78,582298.0,6216.392758820768
6105.36,712037.0,6199.737844997653
6142.21,608477.0,6191.108668248005
6022.6,1342795.0,6165.832368010805
5956.63,940858.0,6134.4520128091835
5844.2,770861.0,6090.914210887806
5878.14,793356.0,6058.998079254636
5753.38,1372565.0,6013.15536736644
5771.1,679473.0,5976.847062261474
5712.36,884963.0,5937.174002922253
5742.52,1047151.0,5907.975902483914
5571.69,1712756.0,5857.533017111326
5670.84,1130114.0,5829.5290645446275
5821.33,1242534.0,5828.299204862933
5848.18,1054419.0,5831.2813241334925
5710.06,1278042.0,5813.098125513468
5631.42,1118743.0,5785.846406686448
5566.12,948136.0,5752.88744568348
5606.84,1109612.0,5730.980328830958
5619.46,1267828.0,5714.252279506314
5674.13,745386.0,5708.233937580367
5840.53,2433329.0,5728.078346943312
5876.93,1740502.0,5750.406094901815
5852.86,928257.0,5765.774180666543
5839.86,811620.0,5776.887053566561
5828.34,1023069.0,5784.604995531577
5893.17,833006.0,5800.889746201839
5933.21,672857.0,5820.737784271563
5928.35,640889.0,5836.879616630829
5927.79,554928.0,5850.516174136204
5916.81,436731.0,5860.460248015774
5905.11,643101.0,5867.157710813407
5916.03,544892.0,5874.488554191395
6051.67,1494475.0,5901.0657710626865
6056.6,974007.0,5924.395905403283
6193.58,2827136.0,5964.773519592791
6210.93,1489668.0,6001.696991653872
6272.76,991254.0,6042.356442905791
6184.43,668251.0,6063.667476469922
6319.37,1245141.0,6102.022854999434
6399.71,1160040.0,6146.675926749519
6614.84,2224735.0,6216.90053773709
6627.92,2130770.0,6278.553457076527
6602.82,835321.0,6327.193438515047
6661.66,567494.0,6377.36342273779
6699.71,912078.0,6425.715409327121
6722.28,739076.0,6470.200097928052
6798.7,1265133.0,6519.4750832388445
6721.92,740785.0,6549.841820753018
6799.03,1106718.0,6587.220047640065
