VWAP,Volume,EMA
2363.36,1521514.0,2363.36
2336.44,1788381.0,2359.322
2425.35,3693638.0,2369.2262
2462.07,1049075.0,2383.15277
2444.71,563195.0,2392.3863545000004
2467.67,539085.0,2403.6789013250004
2464.26,464715.0,2412.7660661262503
2458.38,597337.0,2419.6081562073127
2512.45,1856317.0,2433.5344327762155
2503.48,843477.0,2444.026267859783
2512.63,707224.0,2454.316827680815
2532.53,704946.0,2466.0488035286926
2515.13,607239.0,2473.4109829993886
2484.94,460090.0,2475.1403355494804
2462.11,750272.0,2473.1857852170583
2432.68,1098118.0,2467.1099174344995
2401.7,1602078.0,2457.2984298193246
2390.46,1145691.0,2447.272665346426
2393.65,862629.0,2439.229265544462
2392.71,1430349.0,2432.2513757127927
2384.06,479935.0,2425.0226693558734
2365.22,529609.0,2416.0522689524923
2389.93,710845.0,2412.1339286096186
2407.38,682556.0,2411.4208393181757
2385.77,858496.0,2407.573213420449
2380.24,601071.0,2403.4732314073817
2359.03,543004.0,2396.8067466962743
2344.49,631722.0,2388.959234691833
2358.77,1470817.0,2384.430849488058
2398.46,1656307.0,2386.535222064849
2455.49,2317115.0,2396.878438755122
2459.97,1625905.0,2406.3421729418533
2455.8,918922.0,2413.7608470005753
2506.76,1652107.0,2427.710719950489
2509.09,754732.0,2439.9176119579156
2510.89,610778.0,2450.563470164228
2492.41,838919.0,2456.8404496395938
2496.58,728727.0,2462.8013821936547
2500.57,599191.0,2468.4666748646064
2510.12,710603.0,2474.7146736349155
2514.18,848456.0,2480.634472589678
2535.34,701713.0,2488.840301701226
2571.05,1438377.0,2501.1717564460423
2557.23,1192271.0,2509.5804929791357
2582.5,1497452.0,2520.5184190322652
2591.03,820568.0,2531.0951561774255
2578.23,553807.0,2538.1653827508117
2589.72,481459.0,2545.89857533819
2601.0,1044487.0,2554.1637890374614
2576.83,674756.0,2557.563720681842
2573.22,687292.0,2559.912162579565
2597.42,995472.0,2565.53833819263
2575.71,409932.0,2567.064087463735
2608.77,1026391.0,2573.319974344175
2626.28,630987.0,2581.2639781925486
2639.75,631279.0,2590.0368814636663
2649.33,620037.0,2598.9308492441164
2642.28,1567472.0,2605.433221857499
2654.16,726439.0,2612.742238578874
2659.93,808211.0,2619.820402792043
2673.85,1936641.0,2627.924842373236
2728.51,2190777.0,2643.0126160172504
2755.99,848638.0,2659.9592236146627
2761.7,893686.0,2675.2203400724634
2745.98,522149.0,2685.8342890615936
2752.3,621067.0,2695.8041457023546
2773.48,705516.0,2707.455523847001
2784.69,772914.0,2719.040695269951
2791.89,548885.0,2729.9680909794583
2764.87,539547.0,2735.2033773325397
2736.39,612441.0,2735.381370732659
2700.82,846419.0,2730.19716512276
2719.35,559506.0,2728.570090354346
2694.59,713749.0,2723.4730768011946
2705.62,814553.0,2720.795115281015
2693.13,651488.0,2716.645347988863
2737.12,811400.0,2719.716545790533
2788.87,1107678.0,2730.089563921953
2816.6,1263691.0,2743.06612933366
2816.22,1394580.0,2754.039209933611
2824.91,538550.0,2764.6698284435693
2854.47,1116501.0,2778.139854177034
2854.64,724102.0,2789.614876050479
2878.11,1148132.0,2802.889144642907
2894.23,862821.0,2816.590272946471
2897.1,560514.0,2828.6667320045003
2889.14,727880.0,2837.7377222038253
2848.82,1112274.0,2839.4000638732514
2905.13,776313.0,2849.2595542922636
2906.64,617700.0,2857.866621148424
2911.59,564711.0,2865.9251279761606
2941.55,1022389.0,2877.2688587797365
2991.42,1382633.0,2894.391529962776
2966.73,672298.0,2905.2423004683596
2971.13,509602.0,2915.1254553981057
2973.26,496441.0,2923.84563708839
2940.24,869340.0,2926.3047915251313
2966.21,839713.0,2932.2905727963616
2953.65,913730.0,2935.4944868769076
3024.33,1525117.0,2948.8198138453713
3048.44,946112.0,2963.7628417685655
3039.44,429100.0,2975.1144155032807
3073.6,1291238.0,2989.8872531777884
3081.05,643663.0,3003.5616652011204
3095.08,976956.0,3017.2894154209525
3181.19,3630808.0,3041.8745031078097
3065.98,1777220.0,3045.490327641638
3066.87,1141925.0,3048.6972784953923
3102.14,1300168.0,3056.7136867210834
3096.73,932018.0,3062.716133712921
3061.7,721349.0,3062.563713655983
3041.42,866575.0,3059.3921566075855
2993.38,1359863.0,3049.490333116448
2998.37,568891.0,3041.82228314898
2983.37,1021556.0,3033.054440676633
2987.73,599594.0,3026.2557745751383
2976.0,523141.0,3018.7174083888676
3009.07,874788.0,3017.270297130537
3016.11,588487.0,3017.096252560956
3000.64,595544.0,3014.6278146768127
2972.41,837051.0,3008.2951424752905
2987.66,656048.0,3005.199871103997
3004.71,602288.0,3005.1263904383977
2979.5,1152335.0,3001.282431872638
2916.69,3319847.0,2988.593567091742
2913.55,709334.0,2977.337032027981
2897.68,580359.0,2965.388477223784
2922.69,474417.0,2958.983705640216
2937.7,600081.0,2955.791149794184
2958.98,970990.0,2956.269477325056
3029.48,1823274.0,2967.2510557262976
3006.65,542561.0,2973.160897367353
2994.57,544441.0,2976.37226276225
3057.5,1699758.0,2988.5414233479123
3053.2,860782.0,2998.2402098457255
3066.18,706621.0,3008.4311783688668
3067.29,714220.0,3017.2600016135366
3074.01,602197.0,3025.772501371506
3078.24,618626.0,3033.6426261657803
3055.72,648003.0,3036.9542322409134
3054.51,471698.0,3039.5875974047763
3066.27,482639.0,3043.58995779406
3095.49,582766.0,3051.374964124951
3102.82,1420498.0,3059.0917195062084
3114.05,423739.0,3067.3354615802773
3105.57,539813.0,3073.0706423432357
3136.78,721199.0,3082.62704599175
3159.17,1163154.0,3094.1084890929874
3167.08,805295.0,3105.0542157290392
3191.9,700158.0,3118.0810833696833
3210.29,544452.0,3131.9124208642306
3193.3,591509.0,3141.120557734596
3234.59,1370306.0,3155.1409740744066
3265.49,1264935.0,3171.6933279632453
3248.79,1397407.0,3183.2578287687584
3320.22,1423507.0,3203.8021544534445
3324.2,1201025.0,3221.861831285428
3298.89,1091384.0,3233.416056592613
3271.63,1019051.0,3239.148148103721
3292.58,623515.0,3247.162925888162
3274.87,1054827.0,3251.3189870049378
3222.12,1464192.0,3246.939138954197
3173.58,1214383.0,3235.935268111067
3156.54,697564.0,3224.0259778944073
3180.93,1007308.0,3217.561581210246
3169.01,486969.0,3210.2788440287086
3214.82,1109881.0,3210.9600174244024
3280.22,1102120.0,3221.3490148107417
3271.7,822467.0,3228.9016625891304
3276.9,633934.0,3236.101413200761
3280.21,546575.0,3242.7177012206466
3278.14,429096.0,3248.0310460375495
3285.32,920545.0,3253.6243891319173
3309.45,778014.0,3261.9982307621294
3312.35,584625.0,3269.55099614781
3295.91,324535.0,3273.504846725639
3273.34,698767.0,3273.4801197167926
3264.55,657550.0,3272.1406017592735
3241.11,566920.0,3267.486011495382
3208.21,762466.0,3258.594609771075
3127.11,1124281.0,3238.8719183054136
3118.26,1050608.0,3220.7801305596017
3099.81,802316.0,3202.6346109756614
3150.09,1235478.0,3194.752919329312
3188.18,756820.0,3193.766981429915
3200.03,774180.0,3194.7064342154276
3258.61,1355614.0,3204.291969083113
3269.6,1137606.0,3214.088173720646
3273.49,433992.0,3222.9984476625486
3305.4,632305.0,3235.3586805131663
3291.41,1317398.0,3243.766378436191
3240.29,1170763.0,3243.244921670763
3282.02,204514.0,3249.061183420148
3263.02,275538.0,3251.155005907126
3283.54,747863.0,3256.012755021057
3319.3,1055389.0,3265.5058417678983
3346.39,633405.0,3277.638465502713
3334.31,497379.0,3286.139195677306
3387.08,1038863.0,3301.28031632571
3422.08,980779.0,3319.4002688768533
3420.9,517362.0,3334.6252285453256
3402.54,589530.0,3344.8124442635267
3434.96,733524.0,3358.3345776239976
3439.16,819200.0,3370.458390980398
3472.42,1480088.0,3385.7526323333377
3487.48,655263.0,3401.0117374833367
3495.64,808838.0,3415.205976860836
3527.07,713651.0,3431.9855803317105
3553.24,474140.0,3450.1737432819536
3573.45,820214.0,3468.6651817896604
3615.84,1562141.0,3490.741404521211
3622.36,620604.0,3510.484193843029
3587.68,1075941.0,3522.0635647665745
3579.52,717618.0,3530.6820300515883
3593.77,992762.0,3540.14522554385
3599.83,906271.0,3549.097941712272
3628.73,699850.0,3561.042750455431
3613.7,577926.0,3568.941337887116
3613.45,849001.0,3575.617637204048
3565.38,816722.0,3574.0819916234404
3608.9,777099.0,3579.3046928799245
3649.38,526101.0,3589.8159889479357
3672.37,666625.0,3602.1990906057454
3710.23,1033648.0,3618.4037270148838
3677.33,709614.0,3627.242667962651
3680.15,286683.0,3635.1787677682532
3680.89,453685.0,3642.035452603015
3688.0,356757.0,3648.9301347125624
3715.36,545228.0,3658.894614505678
3708.38,963628.0,3666.317422329826
3728.58,1202148.0,3675.656808980352
3721.15,572612.0,3682.480787633299
3709.12,556311.0,3686.4766694883037
3711.64,392818.0,3690.251169065058
3690.93,990582.0,3690.352993705299
3756.91,661292.0,3700.3365446495036
3819.21,1170685.0,3718.167562952078
3832.63,723356.0,3735.336928509266
3767.81,1293580.0,3740.207889232876
3791.66,2566367.0,3747.9257058479443
3804.62,238575.0,3756.429849970753
3776.58,1053510.0,3759.45237247514
3743.75,636988.0,3757.0970166038687
3758.21,646135.0,3757.2639641132882
3837.61,699215.0,3769.315869496295
3796.71,852445.0,3773.4249890718506
3688.52,1386754.0,3760.6892407110727
