VWAP,Volume,EMA
3365.95,501235.0,3365.95
3302.43,334618.0,3356.422
2931.72,4486682.0,3292.7167
2781.89,2195618.0,3216.092695
2767.47,1469217.0,3148.7992907499997
2798.79,913575.0,3096.2978971374996
2824.93,742365.0,3055.5927125668745
2816.93,380182.0,3019.7933056818433
2778.25,473865.0,2983.5618098295668
2783.41,213194.0,2953.5390383551317
2806.14,214098.0,2931.4291826018616
2864.01,498759.0,2921.3163052115824
2847.97,282100.0,2910.314359429845
2883.55,740945.0,2906.2997055153683
2912.52,419138.0,2907.232749688063
2925.94,461368.0,2910.0388372348534
2893.54,432267.0,2907.564011649625
2934.61,890366.0,2911.620909902181
2865.43,216200.0,2904.692273416854
2845.01,340040.0,2895.7399324043254
2838.85,154311.0,2887.2064425436765
2852.01,236175.0,2881.926976162125
2856.59,226069.0,2878.126429737806
2858.87,196556.0,2875.237965277135
2836.25,225841.0,2869.389770485565
2828.47,291637.0,2863.25180491273
2801.28,329958.0,2853.9560341758206
2769.8,561906.0,2841.332629049448
2754.52,379187.0,2828.3107346920306
2781.0,262757.0,2821.214124488226
2812.63,477596.0,2819.9265058149917
2800.18,378313.0,2816.964529942743
2806.01,621061.0,2815.3213504513315
2783.19,403214.0,2810.501647883632
2782.69,209784.0,2806.329900701087
2801.35,193035.0,2805.5829155959236
2809.38,291918.0,2806.1524782565352
2837.84,435250.0,2810.905606518055
2801.3,353223.0,2809.464765540347
2812.08,370527.0,2809.8570507092945
2822.27,362732.0,2811.7189931029
2854.3,226841.0,2818.106144137465
2883.68,227189.0,2827.9422225168455
2914.45,308340.0,2840.9183891393186
2921.66,156913.0,2853.0296307684207
2925.31,137343.0,2863.8716861531575
3145.83,4323187.0,2906.1654332301837
3187.96,1162380.0,2948.434618245656
3153.19,323709.0,2979.147925508808
3241.92,823827.0,3018.5637366824867
3330.63,1736594.0,3065.3736761801138
3230.88,1041887.0,3090.1996247530965
3237.25,676213.0,3112.257181040132
3201.6,296889.0,3125.658603884112
3215.48,389268.0,3139.131813301495
3216.29,279817.0,3150.705541306271
3223.32,200579.0,3161.5977101103304
3248.65,278679.0,3174.655553593781
3263.0,320408.0,3187.9072205547136
3264.41,205036.0,3199.3826374715063
3283.46,180313.0,3211.99424185078
3298.6,222487.0,3224.985105573163
3287.31,239343.0,3234.3338397371886
3345.45,566809.0,3251.0012637766104
3399.48,494159.0,3273.273074210119
3340.99,818423.0,3283.430613078601
3272.39,957967.0,3281.7745211168103
3284.05,341458.0,3282.115842949289
3305.72,301995.0,3285.6564665068954
3273.03,173719.0,3283.762496530861
3178.13,766236.0,3267.917622051232
3120.74,479974.0,3245.8409787435467
3190.31,1538574.0,3237.5113319320144
3365.46,1376245.0,3256.703632142212
3371.66,552635.0,3273.9470873208797
3420.56,641670.0,3295.9390242227473
3491.23,829186.0,3325.232670589335
3485.16,360805.0,3349.2217700009346
3456.0,327381.0,3365.2385045007945
3450.01,1861153.0,3377.9542288256753
3531.8,791714.0,3401.031094501824
3516.64,477154.0,3418.3724303265503
3470.8,633073.0,3426.2365657775676
3502.89,503263.0,3437.7345809109324
3549.58,392590.0,3454.511393774292
3521.0,434625.0,3464.4846847081485
3451.45,325701.0,3462.529482001926
3416.72,799646.0,3455.658059701637
3476.72,367056.0,3458.817350746391
3481.24,208081.0,3462.180748134432
