VWAP,Volume,EMA
144.48,11526089.0,144.48
142.29,11886667.0,144.1515
142.48,9250428.0,143.90077499999998
143.49,6436143.0,143.83915875
143.8,8681511.0,143.8332849375
144.18,10325869.0,143.88529219687499
144.73,8078404.0,144.01199836734372
145.92,6396208.0,144.29819861224215
147.8,6563018.0,144.82346882040582
148.39,6991500.0,145.35844849734494
147.07,12631259.0,145.6151812227432
153.56,30949761.0,146.8069040393317
156.55,19874561.0,148.26836843343193
155.97,8348393.0,149.42361316841715
154.6,7599927.0,150.20007119315457
153.1,9599697.0,150.6350605141814
154.91,18675946.0,151.27630143705417
152.69,14648507.0,151.48835622149605
154.61,11904749.0,151.95660278827162
153.12,17607584.0,152.13111237003088
153.78,7707977.0,152.37844551452625
153.86,8219892.0,152.6006786873473
154.85,8260104.0,152.9380768842452
157.6,14491522.0,153.6373653516084
157.95,7339476.0,154.28426054886714
157.1,5314022.0,154.70662146653706
155.47,4689681.0,154.8211282465565
156.73,8785721.0,155.10745900957303
154.83,7177342.0,155.0658401581371
152.94,9832270.0,154.74696413441652
151.03,18551936.0,154.18941951425404
153.57,16593429.0,154.09650658711593
152.73,8749355.0,153.89153059904854
151.72,6148489.0,153.56580100919126
151.69,4329409.0,153.28443085781257
151.97,4484564.0,153.08726622914068
151.28,8301726.0,152.81617629476958
151.1,7437261.0,152.55874985055414
147.81,8964539.0,151.84643737297102
148.89,24012834.0,151.40297176702535
151.52,7998472.0,151.42052600197155
155.47,20016785.0,152.02794710167584
154.49,15880397.0,152.39725503642444
151.07,10670936.0,152.19816678096078
155.55,17431401.0,152.70094176381667
158.35,13305621.0,153.54830049924416
157.73,7333339.0,154.17555542435755
159.04,11610851.0,154.9052221107039
159.26,9358885.0,155.55843879409832
160.03,8008560.0,156.22917297498358
159.69,11374283.0,156.74829702873603
159.16,5733670.0,157.11005247442563
159.23,3512214.0,157.42804460326178
160.15,7028440.0,157.8363379127725
160.92,10169778.0,158.29888722585665
160.86,9177783.0,158.68305414197815
160.35,6456825.0,158.93309602068143
158.16,12656744.0,158.8171316175792
163.46,16612560.0,159.51356187494233
162.02,8029435.0,159.88952759370096
160.34,9929482.0,159.9570984546458
160.47,5488707.0,160.03403368644894
164.05,9699470.0,160.63642863348161
165.33,7600834.0,161.34046433845936
166.89,10901429.0,162.17289468769044
167.72,7877677.0,163.00496048453687
166.18,16373574.0,163.48121641185634
165.84,8559162.0,163.8350339500779
167.9,12249266.0,164.4447788575662
166.89,7360259.0,164.81156202893126
166.99,7433090.0,165.13832772459156
165.39,5969632.0,165.17607856590283
165.74,7331865.0,165.2606667810174
165.71,10119254.0,165.3280667638648
165.86,6107980.0,165.40785674928506
165.64,8077606.0,165.4426782368923
163.71,14873707.0,165.18277650135846
158.65,43253971.0,164.20286002615467
159.62,16117505.0,163.51543102223147
155.2,83741017.0,162.26811636889676
154.2,13982606.0,161.05789891356224
154.16,9851058.0,160.0232140765279
155.34,11850547.0,159.32073196504868
153.87,8118800.0,158.50312217029136
153.51,12180164.0,157.75415384474766
155.98,13850599.0,157.48803076803551
154.45,11764248.0,157.03232615283017
154.59,11017643.0,156.66597722990565
155.64,10073644.0,156.51208064541981
157.18,9695952.0,156.61226854860683
157.14,7426254.0,156.6914282663158
157.32,11466647.0,156.7857140263684
157.7,4718221.0,156.92285692241313
157.09,6059738.0,156.94792838405115
159.04,8284206.0,157.26173912644347
159.24,10629027.0,157.55847825747693
157.01,8722650.0,157.4762065188554
157.17,4273205.0,157.4302755410271
158.06,9730174.0,157.52473420987303
158.59,40243993.0,157.68452407839206
160.0,7840112.0,158.03184546663326
162.16,9548822.0,158.65106864663824
160.94,5394282.0,158.9944083496425
163.31,8795342.0,159.64174709719612
164.57,9845699.0,160.38098503261668
163.93,7597171.0,160.91333727772417
163.36,5437687.0,161.28033668606554
164.16,6343183.0,161.7122861831557
167.75,15614026.0,162.61794325568232
168.32,11350009.0,163.47325176732997
168.98,9448062.0,164.29926400223047
167.02,4968847.0,164.7073744018959
167.16,4322257.0,165.07526824161152
166.78,5968174.0,165.3309780053698
167.1,5217131.0,165.5963313045643
169.53,7842863.0,166.18638160887966
171.49,8451631.0,166.98192436754772
172.57,10480578.0,167.82013571241558
172.77,9103949.0,168.56261535555325
171.65,7731146.0,169.02572305222026
172.54,9004252.0,169.55286459438722
175.52,9277749.0,170.44793490522915
176.04,5584773.0,171.28674466944477
175.9,8975495.0,171.97873296902804
173.04,6152393.0,172.13792302367384
173.2,4605271.0,172.29723457012275
173.05,2240015.0,172.41014938460435
173.18,3631238.0,172.5256269769137
175.11,4852294.0,172.91328293037665
178.43,10430692.0,173.74079049082016
177.56,4112277.0,174.31367191719715
178.69,12876956.0,174.97012112961755
178.11,8371665.0,175.4411029601749
177.91,5199363.0,175.81143751614866
175.73,6734650.0,175.79922188872635
175.64,3599820.0,175.7753386054174
176.66,5348036.0,175.9080378146048
175.73,6379611.0,175.88133214241407
174.03,7976333.0,175.60363232105195
174.41,4757915.0,175.42458747289413
175.24,4354221.0,175.39689935196
175.53,4596468.0,175.41686444916598
176.02,5937955.0,175.5073347817911
174.48,15823452.0,175.3532345645224
181.02,22460960.0,176.20324937984404
183.09,10998180.0,177.23626197286745
184.3,13506519.0,178.29582267693735
184.18,11954407.0,179.17844927539676
182.27,11137801.0,179.64218188408722
183.74,9737214.0,180.25685460147415
183.64,10845871.0,180.76432641125302
182.17,15524470.0,180.97517744956508
183.16,10578786.0,181.3029008321303
187.32,17746404.0,182.20546570731074
187.18,19924829.0,182.95164585121412
186.58,5022956.0,183.495898973532
188.05,12687099.0,184.1790141275022
186.78,7814108.0,184.56916200837685
185.68,7814821.0,184.73578770712032
185.87,5540062.0,184.90591955105228
186.9,12446655.0,185.20503161839443
187.32,5630907.0,185.52227687563527
187.75,14890642.0,185.85643534428996
190.85,10085766.0,186.60547004264646
184.86,22118500.0,186.3436495362495
183.13,9360058.0,185.8616021058121
182.72,11128340.0,185.39036178994027
181.34,5759904.0,184.78280752144923
182.73,14622727.0,184.47488639323186
183.73,11819690.0,184.36315343424707
183.66,8499601.0,184.25768041911002
184.06,8677885.0,184.22802835624353
185.23,7435899.0,184.378324102807
187.13,12376549.0,184.79107548738594
186.28,4381065.0,185.01441416427807
187.03,10181113.0,185.31675203963636
186.04,9148124.0,185.42523923369092
186.35,7912216.0,185.56395334863726
185.28,4723090.0,185.52136034634165
184.56,6812004.0,185.3771562943904
181.78,8474867.0,184.83758285023183
183.26,6422123.0,184.60094542269707
187.01,7352638.0,184.96230360929252
186.27,9404675.0,185.15845806789866
187.06,9167869.0,185.44368935771385
186.52,11471209.0,185.60513595405678
189.03,7464912.0,186.11886556094825
192.11,8962124.0,187.017535726806
195.57,13921916.0,188.3004053677851
194.98,10186886.0,189.30234456261732
193.79,5303833.0,189.9754928782247
194.97,6025889.0,190.724668946491
197.47,2988611.0,191.73646860451734
195.55,11181086.0,192.30849831383975
200.67,19769385.0,193.5627235667638
201.93,18629240.0,194.81781503174923
197.39,13199928.0,195.20364277698684
197.76,6423265.0,195.5870963604388
191.89,10720353.0,195.03253190637298
190.76,7538825.0,194.39165212041704
190.4,6541617.0,193.7929043023545
189.69,5751331.0,193.1774686570013
191.74,9277764.0,192.9618483584511
192.6,8791333.0,192.90757110468343
194.6,14965403.0,193.1614354389809
195.62,9935740.0,193.53022012313374
201.9,28615290.0,194.78568710466368
201.44,14557746.0,195.78383403896413
201.16,12662213.0,196.59025893311951
198.03,16425880.0,196.80622009315158
197.09,10414387.0,196.84878707917883
198.94,10108266.0,197.16246901730202
195.98,10719911.0,196.9850986647067
193.28,10892122.0,196.42933386500067
195.01,15257294.0,196.21643378525056
199.93,22863981.0,196.77346871746298
199.39,8061011.0,197.16594840984354
201.09,16739742.0,197.754556148367
207.29,57762576.0,199.18487272611193
203.63,22823936.0,199.85164181719514
203.57,9910694.0,200.40939554461585
206.97,17052969.0,201.39348621292348
207.03,20361303.0,202.23896328098493
207.48,22010872.0,203.02511878883718
205.44,12171663.0,203.3873509705116
206.05,4820168.0,203.78674832493485
207.92,21141219.0,204.4067360761946
208.46,11650902.0,205.0147256647654
213.53,31054419.0,206.2920168150506
215.81,20743811.0,207.71971429279301
218.93,19310595.0,209.40125714887404
217.62,11951525.0,210.63406857654292
211.39,16500666.0,210.74745829006147
211.91,12586419.0,210.92183954655223
220.38,39228118.0,212.3405636145694
231.51,57884916.0,215.21597907238396
235.6,34505065.0,218.27358221152636
233.81,26010955.0,220.6040448797974
230.91,19232183.0,222.1499381478278
240.05,26391844.0,224.83494742565364
242.68,15133785.0,227.5117053118056
234.91,20282617.0,228.62144951503475
231.95,14458601.0,229.12073208777952
234.77,18291957.0,229.96812227461257
249.26,54127939.0,232.86190393342065
256.35,51491099.0,236.38511834340756
250.77,33293192.0,238.5428505918964
