VWAP,Volume,EMA
3303.8,885327.0,3303.8
3234.56,613267.0,3293.4139999999998
3261.68,500037.0,3288.6539
3253.59,346025.0,3283.394315
3266.84,447240.0,3280.9111677499995
3227.07,378309.0,3272.8349925874995
3225.94,265006.0,3265.8007436993744
3215.95,328745.0,3258.323132144468
3247.96,405135.0,3256.768662322798
3207.27,1519235.0,3249.3438629743778
3293.19,2093492.0,3255.9207835282214
3305.48,679170.0,3263.3546659989884
3273.45,491317.0,3264.86896609914
3306.17,515895.0,3271.0641211842685
3284.23,494115.0,3273.0390030066283
3243.12,570379.0,3268.551152555634
3251.29,527729.0,3265.9619796722886
3195.46,684029.0,3255.386682721445
3134.9,482530.0,3237.3136803132284
3119.51,974100.0,3219.6431282662443
3113.17,522394.0,3203.672159026308
3128.06,970565.0,3192.330335172361
3133.16,337278.0,3183.4547848965067
3154.69,362693.0,3179.140067162031
3187.04,657256.0,3180.3250570877262
3168.11,419727.0,3178.492798524567
3120.44,362000.0,3169.784878745882
3064.37,351244.0,3153.9726469339994
3016.56,727498.0,3133.3607498938995
3030.56,288927.0,3117.9406374098144
3047.87,439612.0,3107.4300417983422
2980.6,692626.0,3088.405535528591
2933.38,561183.0,3065.1517051993023
2954.28,490092.0,3048.520949419407
2949.4,222875.0,3033.6528070064956
2932.9,379191.0,3018.539885955521
2909.31,542971.0,3002.155403062193
2894.05,375285.0,2985.9395926028637
2867.18,1079359.0,2968.125653712434
2912.52,765293.0,2959.784805655569
2945.9,546110.0,2957.7020848072334
3007.14,1170652.0,2965.1177720861483
2947.3,1033837.0,2962.445106273226
2954.74,586845.0,2961.289340332242
2975.2,416883.0,2963.375939282406
3031.14,618391.0,2973.540548390045
3102.41,746284.0,2992.870966131538
3200.59,1337741.0,3024.028821211807
3227.47,539975.0,3054.544998030036
3254.03,577513.0,3084.4677483255305
3283.93,646164.0,3114.387086076701
3245.58,483671.0,3134.066023165196
3218.12,443737.0,3146.6741196904163
3177.01,379317.0,3151.2245017368537
3210.77,574542.0,3160.1563264763254
3258.85,881684.0,3174.9603775048763
3258.16,464406.0,3187.4403208791446
3292.26,416242.0,3203.163272747273
3352.72,838718.0,3225.596781835182
3343.44,577763.0,3243.2732645599044
3342.14,325535.0,3258.1032748759185
3358.32,518154.0,3273.135783644531
3387.9,322909.0,3290.350416097851
3383.76,347387.0,3304.361853683173
3388.93,386746.0,3317.0470756306972
3403.04,408412.0,3329.9460142860926
3612.2,3665298.0,3372.2841121431784
3677.24,1269701.0,3418.0274953217013
3657.51,1035562.0,3453.9498710234457
3612.83,755786.0,3477.781890369929
3604.97,1235091.0,3496.8601068144394
3556.08,762689.0,3505.743090792273
3544.71,303121.0,3511.5881271734324
3578.87,374270.0,3521.6804080974175
3609.8,374043.0,3534.8983468828046
3647.52,725887.0,3551.791594850384
3660.73,394991.0,3568.1323556228267
3698.16,516724.0,3587.6365022794025
3702.12,598100.0,3604.8090269374925
3683.86,1188672.0,3616.6666728968685
3714.81,622442.0,3631.388171962338
3685.7,987424.0,3639.5349461679875
3686.37,340655.0,3646.5602042427895
3703.72,385907.0,3655.134173606371
3722.61,342012.0,3665.2555475654153
3673.76,511175.0,3666.531215430603
3608.96,447350.0,3657.8955331160123
3587.91,358856.0,3647.39770314861
3609.89,612123.0,3641.7715476763183
3587.47,456603.0,3633.6263155248703
3566.86,428887.0,3623.6113681961397
3523.49,610093.0,3608.5931629667184
3520.62,336012.0,3595.3971885217106
