VWAP,Volume,EMA
773.37,4472974.0,773.37
776.58,2841909.0,773.8515
788.35,5493687.0,776.0262749999999
785.55,2407975.0,777.4548337499999
788.74,4126502.0,779.1476086875
773.94,9951783.0,778.366467384375
765.93,5913945.0,776.5009972767187
767.32,2954992.0,775.1238476852109
773.34,3705892.0,774.8562705324292
773.06,3502010.0,774.5868299525648
780.87,3602838.0,775.52930545968
784.62,3399428.0,776.892909640728
779.61,3093216.0,777.3004731946188
785.31,3381774.0,778.5019022154258
782.61,2769616.0,779.118116883112
775.07,3261898.0,778.5108993506451
767.56,4062194.0,776.8682644480483
762.75,4357223.0,774.750524780841
747.25,6719439.0,770.6254460637149
745.22,10562614.0,766.8146291541576
747.65,3744982.0,763.939934781034
741.41,4910541.0,760.560444563879
757.11,5759333.0,760.0428778792971
771.43,4597345.0,761.7509461974025
765.42,3546995.0,762.3013042677921
776.14,5240056.0,764.3771086276233
773.4,4113931.0,765.7305423334798
770.37,3447889.0,766.4264609834579
770.02,3753502.0,766.9654918359392
760.1,8101060.0,765.9356680605483
751.46,7465693.0,763.7643178514661
748.67,9306857.0,761.5001701737461
752.79,3566109.0,760.1936446476842
761.16,5332221.0,760.3385979505315
756.71,2680654.0,759.7943082579517
762.82,2454948.0,760.2481620192589
762.87,2336818.0,760.6414377163701
765.07,2258853.0,761.3057220589145
749.1,4166723.0,759.4748637500774
744.28,4891868.0,757.1956341875657
749.03,5796532.0,755.9707890594309
758.34,2120667.0,756.3261707005162
761.64,3197932.0,757.1232450954387
765.36,1777379.0,758.3587583311229
772.29,1701065.0,760.4484445814544
772.3,3485481.0,762.2261778942362
769.5,3794841.0,763.3172512101007
768.18,4292170.0,764.0466635285856
762.42,9083437.0,763.8026639992977
757.59,4051481.0,762.870764399403
762.03,3429794.0,762.7446497394925
768.22,2355441.0,763.5659522785686
766.92,4524208.0,764.0690594367833
759.2,5271105.0,763.3387005212658
768.32,5773233.0,764.085895443076
772.97,5057352.0,765.4185111266146
781.48,4129769.0,767.8277344576223
794.48,6572656.0,771.825574288979
795.49,6301210.0,775.3752381456321
783.42,3908267.0,776.5819524237874
787.23,2457671.0,778.1791595602192
785.36,1438467.0,779.2562856261862
791.09,2489174.0,781.0313427822583
793.61,2486331.0,782.9181413649196
793.88,2737334.0,784.5624201601817
788.62,4808171.0,785.1710571361544
790.47,2576010.0,785.9658985657313
799.48,7569060.0,787.9930137808716
792.61,4846217.0,788.6855617137408
791.06,6529233.0,789.0417274566796
800.52,11383252.0,790.7634683381776
800.76,3432240.0,792.262948087451
801.68,9996762.0,793.6755058743333
801.19,6516636.0,794.8026799931833
801.14,9104329.0,795.7532779942057
817.79,9570396.0,799.0587862950748
818.48,6150206.0,801.9719683508135
821.52,3684829.0,804.9041730981914
820.43,5148256.0,807.2330471334627
846.38,47342125.0,813.1050900634433
828.07,9713155.0,815.3498265539268
832.66,6834131.0,817.9463525708378
836.89,5298053.0,820.7878996852121
829.91,2722174.0,822.1562147324303
839.52,4110739.0,824.7607825225657
840.96,4050621.0,827.1906651441808
832.48,3332436.0,827.9840653725536
837.54,1569715.0,829.4174555666705
837.23,3224345.0,830.5893372316698
825.13,5108720.0,829.7704366469193
830.09,3865201.0,829.8183711498814
833.01,4907797.0,830.2971154773992
833.55,3017364.0,830.7850481557894
829.46,2691557.0,830.5862909324209
836.4,3022724.0,831.4583472925577
839.42,4380046.0,832.652595198674
856.05,7667340.0,836.1622059188729
850.5,4431992.0,838.312875031042
863.9,5533649.0,842.1509437763857
870.72,6272649.0,846.4363022099278
874.12,5217511.0,850.5888568784387
878.98,3333167.0,854.8475283466729
864.19,7397493.0,856.248899094672
865.53,4284477.0,857.6410642304711
869.53,6365222.0,859.4244045959003
868.05,18763997.0,860.7182439065152
882.19,4310681.0,863.9390073205379
890.61,3353977.0,867.9396562224572
888.68,3033186.0,871.0507077890886
887.88,4228714.0,873.5751016207254
883.97,3860080.0,875.1343363776166
879.5,5614592.0,875.7891859209741
873.08,4731911.0,875.3828080328279
873.75,6641825.0,875.1378868279037
876.05,3779959.0,875.2747038037181
884.06,7001587.0,876.5924982331603
887.0,4125577.0,878.1536234981862
885.21,3652262.0,879.2120799734582
891.66,2845581.0,881.0792679774395
895.24,3445446.0,883.2033777808235
894.92,2314339.0,884.9608711137
890.4,4424817.0,885.7767404466449
892.35,2087412.0,886.7627293796481
880.23,3328903.0,885.7828199727008
872.61,4642067.0,883.8068969767958
880.76,7066276.0,883.3498624302764
894.35,4086452.0,884.9998830657349
886.26,3282856.0,885.1889006058747
889.34,3185159.0,885.8115655149934
876.27,3439922.0,884.3803306877444
870.15,2812690.0,882.2457810845826
863.35,2665905.0,879.4114139218952
858.21,3962408.0,876.231201833611
855.06,3013019.0,873.0555215585694
856.74,4929835.0,870.6081933247839
869.55,3220142.0,870.4494643260663
875.98,3333869.0,871.2790446771562
870.01,1860153.0,871.0886879755827
869.01,2842728.0,870.7768847792453
869.73,3124339.0,870.6198520623584
869.82,3094455.0,870.4998742530047
855.42,14064286.0,868.2378931150539
859.54,3261665.0,866.9332091477959
856.37,12528190.0,865.3487277756265
862.18,4427899.0,864.8734186092825
864.14,3102649.0,864.7634058178901
863.57,2216754.0,864.5843949452067
874.79,4235096.0,866.1152357034256
877.08,4532834.0,867.7599503479117
886.14,3741470.0,870.5169577957249
888.31,2733894.0,873.1859141263661
890.33,4106031.0,875.7575270074111
906.17,5222561.0,880.3193979562993
914.32,5513106.0,885.4194882628544
931.69,14003428.0,892.3600650234263
926.64,2977375.0,897.5020552699123
910.39,5241903.0,899.4352469794254
913.21,4896202.0,901.5014599325116
912.71,6112928.0,903.1827409426348
908.1,5278045.0,903.9203298012396
915.3,5355047.0,905.6272803310536
917.27,4713145.0,907.3736882813955
922.68,7386917.0,909.6696350391862
925.69,5608557.0,912.0726897833083
923.24,4338272.0,913.747786315812
922.74,5603669.0,915.0966183684402
926.88,7063132.0,916.8641256131741
925.75,2420855.0,918.197006771198
923.49,2248103.0,918.9909557555183
945.12,7897875.0,922.9103123921906
953.82,5645289.0,927.546765533362
950.0,5544735.0,930.9147507033576
951.27,4421671.0,933.9680380978539
952.31,1881721.0,936.7193323831758
954.25,3863410.0,939.3489325256994
954.52,2334392.0,941.6245926468445
944.6,4306963.0,942.0709037498177
942.68,3125104.0,942.162268187345
941.8,2180066.0,942.1079279592433
927.45,6365249.0,939.9092387653568
909.54,6595332.0,935.3538529505533
913.56,3508393.0,932.0847750079703
925.91,3686773.0,931.1585587567747
916.51,5697563.0,928.9612749432584
909.16,4821458.0,925.9910837017696
922.75,6611573.0,925.5049211465042
928.32,3895154.0,925.9271829745285
934.67,2760800.0,927.2386055283491
935.35,3616946.0,928.4553146990968
937.72,1808553.0,929.8450174942323
933.69,3914416.0,930.4217648700974
933.91,1345614.0,930.9450001395827
937.66,174810.0,931.9522501186452
936.18,1656368.0,932.5864126008485
946.47,4816316.0,934.6689507107212
949.15,5310736.0,936.8411081041131
949.33,3249469.0,938.7144418884961
954.65,4646962.0,941.1047756052217
968.99,5704644.0,945.2875592644384
970.8,3309732.0,949.1144253747726
974.7,2749555.0,952.9522615685568
974.51,2322104.0,956.1859223332733
977.69,5096984.0,959.4115339832823
996.66,5647918.0,964.9988038857899
1009.47,9934052.0,971.6694833029214
1014.37,5544950.0,978.0745608074832
1035.4,5164902.0,986.6733766863606
1032.79,4266159.0,993.5908701834065
1021.29,4121251.0,997.7457396558955
1004.52,13805235.0,998.7618787075112
996.53,6630766.0,998.4270969013845
997.15,6195119.0,998.2355323661768
993.73,7119331.0,997.5597025112502
997.8,4153219.0,997.5957471345625
1005.11,6541673.0,998.7228850643783
995.66,10119597.0,998.2634523047216
988.52,5750263.0,996.8019344590133
992.86,3912964.0,996.2106442901612
981.68,3990591.0,994.0310476466369
972.82,4294277.0,990.8493904996413
990.12,4605120.0,990.7399819246951
998.13,2460643.0,991.8484846359909
1013.91,4791379.0,995.1577119405922
1031.76,5288328.0,1000.6480551495034
1032.66,4631749.0,1005.4498468770779
1014.62,3804406.0,1006.8253698455162
1020.81,6865791.0,1008.9230643686888
1031.21,3604276.0,1012.2661047133854
1040.16,4664043.0,1016.4501890063776
1048.15,4008221.0,1021.205160655421
1052.62,4489695.0,1025.9173865571079
1059.42,3371125.0,1030.9427785735415
1062.44,3111573.0,1035.6673617875103
1065.35,2604325.0,1040.1197575193837
1068.68,3394013.0,1044.4037938914762
1090.04,3312897.0,1051.2492248077547
1101.81,5025540.0,1058.8333410865914
1090.81,4568700.0,1063.6298399236027
1088.47,4407330.0,1067.3558639350624
1120.26,11753391.0,1075.291484344803
1129.39,1919442.0,1083.4062616930823
1156.03,18194595.0,1094.29982243912
1172.54,9546592.0,1106.035849073252
1176.91,11424697.0,1116.666971712264
1162.51,4015858.0,1123.5434259554245
1168.93,3902023.0,1130.3514120621107
1164.2,5981966.0,1135.428700252794
